Date,Open,High,Low,Close,Volume,Adj Close
2014-04-17,99.69,100.97,99.69,100.42,15435700,100.42
2014-04-16,99.05,100.10,98.97,99.94,12508100,99.94
2014-04-15,97.58,98.70,97.07,98.68,12961600,98.68
2014-04-14,97.49,98.06,96.74,97.86,9610200,97.86
2014-04-11,96.51,97.44,96.28,96.72,13352500,96.72
2014-04-10,96.98,97.78,96.24,96.78,13443400,96.78
2014-04-09,97.75,97.79,96.63,97.33,10463900,97.33
2014-04-08,97.01,97.88,96.75,97.45,10243000,97.45
2014-04-07,97.25,97.53,96.75,96.78,10120700,96.78
2014-04-04,98.30,98.71,97.28,97.36,12496100,97.36
2014-04-03,97.83,98.54,97.56,97.93,10113000,97.93
2014-04-02,97.53,98.06,97.18,97.95,9551000,97.95
2014-04-01,97.65,97.93,97.28,97.73,9475300,97.73
2014-03-31,98.49,98.85,97.32,97.68,12375200,97.68
2014-03-28,96.47,97.97,96.47,97.70,12321800,97.70
2014-03-27,94.61,96.50,94.06,96.24,15427500,96.24
2014-03-26,95.56,95.58,94.41,94.70,11033300,94.70
2014-03-25,95.10,95.82,94.80,94.91,9796600,94.91
2014-03-24,94.76,95.10,94.48,94.64,9539800,94.64
2014-03-21,95.10,95.99,94.31,94.31,24479800,94.31
2014-03-20,93.44,94.74,93.01,94.58,10405000,94.58
2014-03-19,94.65,95.30,93.13,93.73,9914700,93.73
2014-03-18,94.41,95.25,94.07,94.71,8757300,94.71
2014-03-17,93.95,94.53,93.75,94.32,8676100,94.32
2014-03-14,93.58,94.22,93.29,93.47,11723300,93.47
2014-03-13,94.44,94.57,93.33,93.64,9872500,93.64
2014-03-12,93.64,94.47,93.55,94.21,9705400,94.21
2014-03-11,95.36,95.59,93.52,94.01,12143600,94.01
2014-03-10,95.15,95.55,94.66,95.50,9964500,95.50
2014-03-07,94.37,95.06,93.99,94.99,12659100,94.99
2014-03-06,93.67,93.94,93.27,93.76,12610400,93.76
2014-03-05,95.20,95.29,93.40,93.80,19829600,93.80
2014-03-04,96.59,96.86,95.87,96.52,12566100,96.52
2014-03-03,95.76,96.54,94.83,95.50,11896700,95.50
2014-02-28,95.96,96.83,95.78,96.27,12651400,96.27
2014-02-27,95.58,96.05,95.16,95.84,9101200,95.84
2014-02-26,96.56,96.86,95.53,95.79,9087600,95.79
2014-02-25,96.54,96.97,95.96,96.31,10663000,96.31
2014-02-24,95.61,97.25,95.41,96.44,16012500,96.44
2014-02-21,95.48,95.58,94.94,95.03,11282200,95.03
2014-02-20,93.85,95.77,93.75,95.37,14424300,95.37
2014-02-19,93.80,95.29,93.80,93.95,12227800,93.95
2014-02-18,94.07,94.72,93.36,94.07,12979300,94.07
2014-02-14,91.81,94.43,91.60,94.11,18260400,94.11
2014-02-13,90.59,91.65,90.40,91.43,9775300,91.43
2014-02-12,91.01,91.86,90.64,91.08,10752400,91.08
2014-02-11,89.56,91.00,89.40,90.84,13422800,90.84
2014-02-10,90.45,90.53,89.36,89.52,12237700,89.52
2014-02-07,90.12,90.63,89.75,90.58,12573800,90.58
2014-02-06,89.51,90.18,89.25,89.80,13646100,89.80
2014-02-05,90.31,90.61,89.38,89.58,16393600,88.95
2014-02-04,90.37,90.64,89.39,90.02,17414400,89.39
2014-02-03,91.92,92.31,89.64,90.05,20377900,89.42
